palavras,n_ocorrencias,desvio_padrao
perform,133,143.187176643901
daisybell,3,143.186358754364
cuteness,16,143.185602162601
ley,3,143.182866759027
carnivorous,3,143.182866759027
usy,3,143.182866759027
mitigation,7,143.1755499212
lordy,10,143.174175200853
braver,11,143.1731945455
issues,497,143.169647329773
insatiable,19,143.165201266932
role,401,143.164350431293
time,9128,143.159194044953
evergreen,26,143.156143907488
environments,15,143.155193841542
kansans,3,143.146777819132
agency,777,143.13781910637
road,358,143.1234405464
boosts,98,143.123050390649
first,4603,143.120806302728
qz,8,143.115275714569
charlamagne,6,143.114872276317
shrub,3,143.113008959121
affectionately,5,143.112543126031
jess,26,143.107813042636
cletus,3,143.104856661121
surprisingly,24,143.102274159306
doug,88,143.09791196439
sexism,21,143.09504001254
mothering,3,143.090880212542
leaky,7,143.090880212542
carte,3,143.090880212542
fbarmy,63,143.088348490121
chuckschumer,17,143.087617131849
emu,4,143.085929892961
goal,394,143.084540210692
homicides,13,143.083085061684
moves,174,143.078902198526
massad,3,143.074572630266
plausible,27,143.068927264861
overturning,31,143.06814678207
elect,415,143.063799266668
manufacturers,43,143.055991175818
topical,3,143.053603007171
fitted,3,143.052437937981
naive,39,143.050687957927
dumpster,84,143.049267036817
outfits,15,143.046179689671
sam,120,143.045151389813
imperative,16,143.044981270461
bam,11,143.044621137475
quit,211,143.043186620498
rewards,34,143.037808347149
snatches,8,143.029217794327
boil,13,143.028327837889
realized,148,143.02396099866
wanker,12,143.022646013585
agencies,353,143.017066722604
casting,43,143.015371398521
oyer,11,143.014048896667
aw,28,143.012944802044
amplify,72,143.01172566479
categorically,9,143.009129467706
fastest,52,143.007065346663
scroll,43,143.006315250587
flaming,12,143.004423538278
hooks,5,143.002447531502
asshole,318,142.999039833594
learned,438,142.998813833406
located,82,142.998683409289
medications,33,142.994642567581
wash,90,142.988553622017
secede,7,142.98701239723
bud,17,142.981847881224
fabricated,19,142.979632950279
burns,75,142.978051613677
syringe,5,142.97727092094
oligarchic,9,142.97727092094
roulette,5,142.972724671526
reward,100,142.971560356272
bayarea,6,142.970976075566
accord,10,142.970432063572
yf,11,142.969418217514
stunning,143,142.967429182841
thermal,10,142.962155054328
opposing,94,142.961173221019
adulthood,9,142.958910180513
bodies,179,142.958074659719
deserving,32,142.948614724358
ike,12,142.946562382485
lc,25,142.946516804946
underestimating,7,142.941546494662
hakeem,272,142.939551627499
secured,58,142.939323955056
shuttering,8,142.931489582547
ecommerce,7,142.921556906477
sympathizer,6,142.921540247321
lol,432,142.920875896397
character,222,142.919904916682
foreseeable,22,142.919133736105
prioritizes,13,142.918885009322
pendulum,8,142.918495753949
lace,16,142.918100089993
nazism,39,142.916710831231
hat,192,142.915119001079
flint,12,142.913276309287
trend,88,142.912202406429
kinzinger,22,142.911023388893
ukraini,56,142.910234290393
chronic,50,142.899787920609
neoliberal,12,142.898220825703
tw,37,142.891304581227
vandy,9,142.890789688411
liberal,262,142.889955445038
pete,896,142.884203183918
magazine,166,142.883460862683
beer,93,142.883373718825
riseandresist,5,142.875120297412
universalsp,4,142.873778793264
tweeted,34,142.87097004639
reduced,117,142.869534713694
falling,282,142.869064829542
hahaha,64,142.867181318929
unemployment,97,142.865307664319
brianchovanec,5,142.863571283935
scooped,11,142.863125848739
announce,166,142.858689054377
funny,645,142.856932095757
stacy,16,142.855273499674
hitler,370,142.853693070797
fm,53,142.852520192677
dysfunction,46,142.852481255896
careless,30,142.850955202613
ioc,11,142.846834693031
distortion,6,142.845370943549
indeed,240,142.840925398218
escorted,23,142.832276774326
pioneer,10,142.831874749457
booing,47,142.82601345784
tricks,67,142.821524247331
behave,73,142.819867174232
guaranteeing,23,142.812862985069
administrative,103,142.809171122019
aldi,11,142.804379866624
sailor,6,142.802894461795
wi,90,142.802866486125
regional,39,142.801202851245
アンリ,4,142.799101304362
シャルパンティエ,4,142.799101304362
wakes,22,142.799021726553
hearts,147,142.798628916611
wishing,219,142.796731982882
purchase,156,142.790281443705
hopkins,10,142.789666604026
centuries,50,142.788291979877
inhabitants,11,142.787572670351
mit,30,142.784658211902
flip,296,142.784602398469
preaching,24,142.784498610592
foam,15,142.782952163665
artist,252,142.781477186856
bahahaha,43,142.779209085445
tillis,67,142.7719840836
twinkle,4,142.771087175707
nuance,11,142.770317770759
madd,10,142.770211645614
cancer,508,142.76583745008
managed,106,142.765508391709
legislators,89,142.765379290653
parents,631,142.762306299376
famously,22,142.759333399702
sugarcoat,10,142.759160048586
ol,62,142.755304431801
described,146,142.747468866307
tinfoil,3,142.745694622757
heron,16,142.721114999381
trojan,30,142.71966332237
recipe,52,142.712564067376
sponsorship,11,142.711852091103
negate,7,142.711664020917
advertised,14,142.710669414852
vonnegut,10,142.710468353859
experiences,45,142.709112915367
clicks,20,142.708490139496
postage,6,142.707276151802
comma,11,142.707010721586
vowed,44,142.706147020593
drop,675,142.705370307442
lost,1396,142.704146268397
influences,7,142.702154019849
bodycam,16,142.70202054164
school,1469,142.701562950719
fifth,105,142.701512296547
juicy,6,142.699334266142
losers,131,142.696524352358
interested,259,142.693317740454
contacted,42,142.692413445214
book,1004,142.689060356311
metoo,14,142.687643950917
dependents,4,142.686135743223
mum,33,142.685943277854
adversary,24,142.68014293659
piss,127,142.679929141164
unthinkable,34,142.678589969381
banned,289,142.671532921702
keeping,445,142.670215865083
iron,76,142.656645204675
butter,58,142.655954714859
mice,19,142.655004442177
dropping,173,142.647832157932
facilitation,3,142.642910794753
stats,41,142.636319050216
winred,4,142.633271013463
properly,107,142.631121865828
governmental,20,142.629959206185
crusade,36,142.624103575219
romanian,7,142.623880989726
listened,67,142.621999796212
cannes,3,142.62187770465
jose,24,142.621013960736
dodge,55,142.620425811263
tanked,22,142.620253808976
smart,352,142.618446771193
expands,14,142.615925470482
leading,463,142.610879884196
lest,22,142.608332027397
marinara,3,142.605516489838
hearted,19,142.603978685176
k,1791,142.602206967325
yours,255,142.602054336114
hiring,180,142.600308711772
fiscal,87,142.597077425322
enable,59,142.595070668108
thingie,3,142.584477883581
juliindica,22,142.583521509537
cleaning,82,142.583113107164
craven,26,142.581043081308
lift,110,142.563315755372
easier,239,142.561244554998
crumbles,7,142.558592799425
pickers,9,142.557980407194
trees,145,142.556280477039
instrument,30,142.555337107844
eternally,5,142.554200218724
my,18685,142.548026955615
parliamentary,16,142.546775948575
slashing,65,142.545991228742
toddmhale,4,142.545899040742
correspondence,13,142.544370060334
cortez,75,142.54371859788
dishwasher,5,142.543677516753
blip,19,142.542965719194
ahead,608,142.542514699727
ban,519,142.5413433205
focus,373,142.541318070851
hypothetical,17,142.537817479309
rest,1098,142.527425460448
teenage,61,142.521650162448
smokes,10,142.518770693548
smalls,4,142.516373328354
neighbor,238,142.516105781238
irritating,14,142.515412700321
install,62,142.512371548652
yo,176,142.509629544768
btw,127,142.508589785773
alt,110,142.505723514398
induced,15,142.504970673541
appropriated,31,142.497334440265
pollute,10,142.492455940657
arranging,7,142.488428937063
incomparable,11,142.48725620847
burrito,7,142.484919836986
old,3305,142.48488543
bankrupt,145,142.478842618368
amen,165,142.470048459514
elimination,26,142.468609228084
podcasters,14,142.465361126412
reevaluate,7,142.46486617843
oxymoron,17,142.45876596405
touché,6,142.456543081273
cfo,9,142.453891175745
expect,576,142.452017760825
fucked,467,142.446530565924
como,6,142.445779158247
poorest,45,142.443314970545
beloved,120,142.439722373374
recess,45,142.430142366514
accumulate,19,142.428765410553
popped,30,142.428380873199
truthfully,5,142.427174373432
troll,94,142.426184488356
notices,47,142.419872143948
pardons,279,142.418738617533
surging,41,142.418680262825
srosnato,58,142.410992569386
resisters,946,142.409309201109
restoration,19,142.408604116169
key,513,142.400156935007
steinbeck,6,142.400023408238
yvette,16,142.398443343552
briefings,51,142.395695572749
europesays,6,142.393000764317
prez,61,142.391108812497
sorted,13,142.381259570644
brightly,4,142.376262066399
magnificent,51,142.373604074825
abstractartist,7,142.366562419826
song,618,142.365695706735
blueskyresistance,14,142.358026441461
steele,6,142.35694573852
might,1578,142.353738144472
ontyranny,21,142.352898175793
airplane,54,142.350042469944
establishing,28,142.349461002208
affairs,128,142.348427253812
quartet,7,142.346324822512
scim,5,142.342193322992
granting,31,142.340897786953
nlrb,14,142.33733727458
ccp,5,142.336924232611
commonly,9,142.332747852035
merit,46,142.330629916966
pollster,9,142.323087062891
lange,5,142.321115791017
whisky,8,142.320312775694
pandering,19,142.318644215114
feeling,484,142.312499589751
godzilla,10,142.307960267708
owning,61,142.303447035732
ridiculousness,5,142.30003513703
complain,76,142.293215924884
highway,57,142.292715175373
thrillers,4,142.29166056613
julia,16,142.291353098727
author,142,142.288984216866
few,1603,142.288833312414
arbitrarily,13,142.287358214608
christmas,1234,142.284949809847
advertise,22,142.282962994315
new,10118,142.279615593558
highlighted,32,142.279314117712
messaged,6,142.278599936884
chilling,128,142.277602865198
writing,347,142.274064502733
libel,6,142.27356278194
columns,14,142.272606307379
improving,41,142.272518471401
turkeys,11,142.268823646708
importance,70,142.265157182777
gusto,4,142.263839397086
ayman,4,142.262667860077
panama,68,142.262450060101
mysteries,10,142.26223829409
reside,14,142.260015773625
help,3788,142.257193112797
neighbours,28,142.255471063924
commentary,64,142.25268151014
media,3132,142.248041314989
soul,329,142.245652171055
benches,5,142.245562320939
tracy,9,142.242847896749
storing,5,142.242047229362
elector,5,142.239235093556
mars,87,142.239061259493
shady,61,142.235412497402
yearning,14,142.233517942761
linda,141,142.222770732014
ideologues,9,142.222048611005
speculated,9,142.219900154655
nite,19,142.209506924288
affirms,11,142.209065047971
oasis,5,142.208297929481
sunday,1151,142.205174432054
odd,128,142.203021239029
tripped,13,142.192448138754
pardoned,391,142.191655577475
identify,205,142.187400674494
predicament,10,142.18626281513
devoting,3,142.184152891007
adequately,20,142.176123171227
taxis,4,142.175947332873
squat,19,142.175577146154
passionately,8,142.174942538108
i,62962,142.173586281487
trashes,7,142.173435332645
yahoo,295,142.169772314782
carefree,4,142.167741301136
humboldt,4,142.167448219813
queen,209,142.167153034426
places,317,142.166120598211
avalanche,9,142.163735804099
malcolm,42,142.16333582688
fucknazis,7,142.162884446981
landed,92,142.161675808921
well,3793,142.159998254783
ambassador,123,142.14981359654
core,226,142.149115897506
lakota,11,142.14435684127
flouting,9,142.143804336
languages,29,142.1411911678
commoncause,10,142.138625605037
dismantle,146,142.134173871538
roughshod,14,142.132908702607
relocated,6,142.131511870755
selfish,51,142.12941355004
gorgeous,78,142.125027036139
tinakotek,5,142.124945030772
return,547,142.124127579882
wes,51,142.120887510129
noone,3,142.117322425288
lure,21,142.115613565321
fiercest,7,142.113636623252
adder,20,142.113372088329
pair,98,142.107752046355
world,5572,142.104642089874
available,503,142.10382514507
honour,19,142.103351730701
trumps,371,142.101090817966
appoint,59,142.094242728133
insufferable,17,142.093951934875
preserving,20,142.093334782015
carefully,69,142.091897787593
fit,206,142.090610963191
array,18,142.090369844738
fatalism,4,142.087707655049
gorillas,4,142.086827914014
doomed,51,142.078638816126
hatchet,5,142.073220558978
mock,56,142.07206877945
authentically,7,142.071410615527
valley,114,142.070668720634
walsh,27,142.069843583501
ad,440,142.068563953254
carter,232,142.068251551745
critics,108,142.065784371037
kelvin,14,142.061838415762
rs,155,142.055230678247
whales,16,142.04938988488
nameit,3,142.046940598287
bump,25,142.046389136319
conservative,314,142.042337779629
missour,3,142.042247236518
arena,27,142.037443400095
argues,48,142.036441171156
minting,3,142.03168660549
blueskyfriends,5,142.030982535502
nod,21,142.030496389902
happiness,127,142.029575969035
bleakest,3,142.029339691957
blab,3,142.028166220648
bellum,3,142.028166220648
lithuanian,3,142.028166220648
bridgetteareva,3,142.028166220648
trumptariff,3,142.028166220648
pacem,3,142.028166220648
cauliflower,7,142.02783094135
amoral,22,142.026550776751
continuing,161,142.024220990034
liking,42,142.019663374948
concludes,17,142.016724367238
score,95,142.016005438373
bday,10,142.015687709336
provide,440,142.014179975606
democracyforsale,5,142.013379651355
futurism,31,142.011903181252
permitting,6,142.010797711536
tradebetablog,8,142.008488176889
ummmm,7,142.002179728408
whimsical,4,142.000880278962
langston,5,142.000704223606
durban,4,142.0
vassals,4,142.0
ga,119,141.998833976167
rip,353,141.991698007269
mss,4,141.990610018175
posthumous,8,141.989373344829
nauseam,6,141.989318847111
inventory,25,141.989177991376
peter,371,141.988903515373
extraordinaire,4,141.983567124274
scientific,121,141.983391532511
blunder,19,141.981301791748
bigspark,7,141.973840648802
ballsandstrikes,9,141.973099955981
spread,646,141.967669152689
connierphil,6,141.967601937907
hypocrite,79,141.966635089871
flocking,3,141.965958360916
detonate,3,141.965958360916
kingdom,118,141.965620092104
neo,111,141.962590382034
consult,20,141.958954408808
alarming,70,141.95710138468
sa,50,141.954485376008
weeds,19,141.953188066838
surveyed,6,141.951634955948
chevron,22,141.947584985152
trans,402,141.947153934109
temperatures,62,141.943874325339
humbled,18,141.941221840297
mourning,58,141.940646065335
ginsburg,18,141.936709176184
flowering,5,141.932378265144
errands,7,141.929559993681
shalt,109,141.927960147251
responded,100,141.927645174034
clark,54,141.926719016996
jake,100,141.925621080874
migratory,4,141.918697382222
mar,402,141.916113966779
hands,914,141.913220183789
brazilian,19,141.910708273925
nice,828,141.907257070668
grandson,48,141.906247144808
dress,116,141.903641525723
si,68,141.902756245347
adversaries,31,141.902397169958
certificates,31,141.898214315073
loren,4,141.893152289554
rename,82,141.892866864292
existed,80,141.890178048314
communists,15,141.889225739492
sensitive,217,141.884062286466
influencers,81,141.881008873677
channeling,6,141.879408888911
cars,364,141.878484403283
ready,1149,141.8781082183
